url,class
https://namesfs.yadvashem.org//arch_srika/1A-245G/36A-71G/69EO7_.jpg,German soldiers
https://namesfs.yadvashem.org//arch_srika/1A-245G/36A-71G/69EO2_.jpg,German soldiers
https://namesfs.yadvashem.org//arch_srika/1A-245G/72A-107G/75EO4_.jpg,German soldiers
https://namesfs.yadvashem.org//arch_srika/9501-10000/9751-10000/9789_33.jpg,German soldiers
https://namesfs.yadvashem.org//arch_srika/1A-245G/72A-107G/75GO2_.jpg,German soldiers
https://namesfs.yadvashem.org//arch_srika/1A-245G/72A-107G/75EO7_.jpg,German soldiers
https://namesfs.yadvashem.org//arch_srika/1A-245G/72A-107G/75EO6_.jpg,German soldiers
https://namesfs.yadvashem.org//arch_srika/9501-10000/9751-10000/9791_1a.jpg,German soldiers
https://namesfs.yadvashem.org//arch_srika/9501-10000/9751-10000/9791_2.jpg,German soldiers
https://namesfs.yadvashem.org//arch_srika/9501-10000/9751-10000/9791_3.jpg,German soldiers
https://namesfs.yadvashem.org//arch_srika/9501-10000/9751-10000/9791_4.jpg,German soldiers
https://namesfs.yadvashem.org//arch_srika/9501-10000/9751-10000/9791_5.jpg,German soldiers
https://namesfs.yadvashem.org//arch_srika/9501-10000/9751-10000/9791_6.jpg,German soldiers
https://namesfs.yadvashem.org//arch_srika/9501-10000/9751-10000/9791_7.jpg,German soldiers
https://namesfs.yadvashem.org//arch_srika/9501-10000/9751-10000/9791_13.jpg,German soldiers
https://namesfs.yadvashem.org//arch_srika/9501-10000/9751-10000/9791_15.jpg,German soldiers
https://namesfs.yadvashem.org//arch_srika/9501-10000/9751-10000/9791_16.jpg,German soldiers
https://namesfs.yadvashem.org//arch_srika/9501-10000/9751-10000/9791_17.jpg,German soldiers
https://namesfs.yadvashem.org//arch_srika/9501-10000/9751-10000/9791_18.jpg,German soldiers
https://namesfs.yadvashem.org//arch_srika/9501-10000/9751-10000/9791_19.jpg,German soldiers
https://namesfs.yadvashem.org//arch_srika/1A-245G/36A-71G/69EO7_.jpg,German soldiers
https://namesfs.yadvashem.org//arch_srika/1A-245G/36A-71G/69EO2_.jpg,German soldiers
https://namesfs.yadvashem.org//arch_srika/1A-245G/72A-107G/75EO4_.jpg,German soldiers
https://namesfs.yadvashem.org//arch_srika/9501-10000/9751-10000/9789_33.jpg,German soldiers
https://namesfs.yadvashem.org//arch_srika/1A-245G/72A-107G/75GO2_.jpg,German soldiers
https://namesfs.yadvashem.org//arch_srika/1A-245G/72A-107G/75EO7_.jpg,German soldiers
https://namesfs.yadvashem.org//arch_srika/1A-245G/72A-107G/75EO6_.jpg,German soldiers
https://namesfs.yadvashem.org//arch_srika/9501-10000/9751-10000/9791_1a.jpg,German soldiers
https://namesfs.yadvashem.org//arch_srika/9501-10000/9751-10000/9791_2.jpg,German soldiers
https://namesfs.yadvashem.org//arch_srika/9501-10000/9751-10000/9791_3.jpg,German soldiers
https://namesfs.yadvashem.org//arch_srika/9501-10000/9751-10000/9791_4.jpg,German soldiers
https://namesfs.yadvashem.org//arch_srika/9501-10000/9751-10000/9791_5.jpg,German soldiers
https://namesfs.yadvashem.org//arch_srika/9501-10000/9751-10000/9791_6.jpg,German soldiers
